run_id,ts,suite,config,kv_dtype,model_key,gpu,task,idx,metric,score,gold,pred,latency_ms,out_sha1,out_len,prompt_tokens,max_new_tokens,truncated,gpu_kv_cache_tokens,desc,own_gpu_intruders,foreign_gpu_count,foreign_max_util,level,log
20260901-193344-m5-longbench,2026-09-01T19:52:35.660414+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,0,retrieval,1.0,Paragraph 15,Paragraph 15,3399.1,0ccc36ffc7a5decc,12,11461,32,0,288576,無損基準,0,4,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:52:39.454202+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,1,retrieval,1.0,Paragraph 8,Paragraph 8,3523.5,f113245376cf8d7a,11,11902,32,0,288576,無損基準,0,4,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:52:43.811947+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,2,retrieval,1.0,Paragraph 18,Paragraph 18,4097.0,5482d867e65c3b8b,12,13325,32,0,288576,無損基準,0,4,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:52:47.996447+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,3,retrieval,1.0,Paragraph 17,Paragraph 17,3928.5,4cf4ac7dd9d33c78,12,13040,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:52:52.113284+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,4,retrieval,1.0,Paragraph 14,Paragraph 14,3838.9,d67e276f5ed52a32,12,12788,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:52:56.217297+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,5,retrieval,1.0,Paragraph 3,Paragraph 3,3837.0,ded0045eeb7be048,11,12548,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:53:00.099538+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,6,retrieval,1.0,Paragraph 24,Paragraph 24,3609.6,7122ed1a73801539,12,12126,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:53:04.006426+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,7,retrieval,1.0,Paragraph 27,Paragraph 27,3646.4,ef9fe1509f95cdc0,12,12288,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:53:07.462285+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,8,retrieval,1.0,Paragraph 30,Paragraph 30,3194.9,1fb7c3b12017a2b5,12,10901,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:53:12.120919+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,9,retrieval,1.0,Paragraph 12,Paragraph 12,4400.0,5655edc5163424ff,12,14484,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:53:16.136871+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,10,retrieval,1.0,Paragraph 22,Paragraph 22,3766.9,80b03b446b4506d5,12,12949,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:53:20.547747+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,11,retrieval,1.0,Paragraph 30,Paragraph 30,4145.8,1fb7c3b12017a2b5,12,13893,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:53:24.543687+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,12,retrieval,1.0,Paragraph 24,Paragraph 24,3724.2,7122ed1a73801539,12,12413,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:53:29.025110+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,13,retrieval,1.0,Paragraph 19,Paragraph 19,4224.5,48f1eb7e6721e270,12,14138,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:53:33.981462+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,14,retrieval,1.0,Paragraph 3,Paragraph 3,4690.6,ded0045eeb7be048,11,15563,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:53:38.298513+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,15,retrieval,1.0,Paragraph 8,Paragraph 8,4058.9,f113245376cf8d7a,11,13900,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:53:42.121368+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,16,retrieval,1.0,Paragraph 3,Paragraph 3,3549.1,ded0045eeb7be048,11,12429,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:53:46.203686+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,17,retrieval,1.0,Paragraph 17,Paragraph 17,3816.5,4cf4ac7dd9d33c78,12,12977,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:53:50.519217+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,18,retrieval,1.0,Paragraph 4,Paragraph 4,4041.0,0ccbb43766013120,11,13837,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:53:55.306007+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,19,retrieval,1.0,Paragraph 3,Paragraph 3,4523.4,ded0045eeb7be048,11,15262,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:53:59.510227+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,20,retrieval,1.0,Paragraph 24,Paragraph 24,3919.1,7122ed1a73801539,12,13530,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:54:03.684714+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,21,retrieval,1.0,Paragraph 2,Paragraph 2,3918.0,4e078e0550284cce,11,13484,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:54:07.611560+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,22,retrieval,1.0,Paragraph 6,Paragraph 6,3630.4,6669ffc3cf73c30e,11,12751,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:54:11.511544+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,23,retrieval,1.0,Paragraph 12,Paragraph 12,3641.2,5655edc5163424ff,12,12719,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:54:14.972900+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,24,retrieval,1.0,Paragraph 24,Paragraph 24,3202.2,7122ed1a73801539,12,11422,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:54:18.332436+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,25,retrieval,1.0,Paragraph 30,Paragraph 30,3106.0,1fb7c3b12017a2b5,12,11064,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:54:23.136469+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,26,retrieval,1.0,Paragraph 1,Paragraph 1,4544.0,928f6f138f34c259,11,15270,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:54:27.086819+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,27,retrieval,1.0,Paragraph 6,Paragraph 6,3694.8,6669ffc3cf73c30e,11,12948,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:54:31.209450+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,28,retrieval,1.0,Paragraph 8,Paragraph 8,3862.0,f113245376cf8d7a,11,13369,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:54:34.365072+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,29,retrieval,1.0,Paragraph 3,Paragraph 3,2898.5,ded0045eeb7be048,11,10402,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:54:38.646706+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,30,retrieval,1.0,Paragraph 1,Paragraph 1,4004.4,928f6f138f34c259,11,13885,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:54:42.231881+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,31,retrieval,1.0,Paragraph 25,Paragraph 25,3332.3,ec8cffbfb36d00af,12,11872,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:54:46.633577+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,32,retrieval,1.0,Paragraph 19,Paragraph 19,4136.0,48f1eb7e6721e270,12,14228,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:54:49.928048+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,33,retrieval,1.0,Paragraph 22,Paragraph 22,3029.8,80b03b446b4506d5,12,10927,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:54:53.960390+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,34,retrieval,1.0,Paragraph 5,Paragraph 5,3764.8,4a7bc9e104c08b92,11,13140,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:54:57.971074+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,35,retrieval,1.0,Paragraph 15,Paragraph 15,3760.5,0ccc36ffc7a5decc,12,13148,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:55:02.221556+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,36,retrieval,1.0,Paragraph 28,Paragraph 28,3994.9,65dff8cc32c5b7a3,12,13891,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:55:06.080817+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,37,retrieval,1.0,Paragraph 5,Paragraph 5,3601.4,4a7bc9e104c08b92,11,12488,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:55:10.276302+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,38,retrieval,1.0,Paragraph 30,Paragraph 30,3938.0,1fb7c3b12017a2b5,12,13732,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:55:13.568365+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,39,retrieval,1.0,Paragraph 6,Paragraph 6,3030.8,6669ffc3cf73c30e,11,10700,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:55:17.361699+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,40,retrieval,1.0,Paragraph 12,Paragraph 12,3534.4,5655edc5163424ff,12,12526,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:55:21.645091+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,41,retrieval,1.0,Paragraph 26,Paragraph 26,4034.9,94c146ae91ee48d8,12,13985,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:55:25.311456+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,42,retrieval,1.0,Paragraph 30,Paragraph 30,3411.4,1fb7c3b12017a2b5,12,12124,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:55:29.561160+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,43,retrieval,1.0,Paragraph 6,Paragraph 6,3988.0,6669ffc3cf73c30e,11,13890,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:55:33.164722+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,44,retrieval,1.0,Paragraph 12,Paragraph 12,3343.6,5655edc5163424ff,12,12017,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:55:37.630822+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,45,retrieval,1.0,Paragraph 23,Paragraph 23,4203.0,2c6f6b8df095fc2c,12,14510,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:55:42.251614+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,46,retrieval,1.0,Paragraph 17,Paragraph 17,4371.1,4cf4ac7dd9d33c78,12,14767,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:55:45.971908+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,47,retrieval,1.0,Paragraph 1,Paragraph 1,3464.3,928f6f138f34c259,11,12202,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:55:50.462230+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,48,retrieval,1.0,Paragraph 27,Paragraph 27,4232.7,ef9fe1509f95cdc0,12,14532,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193344-m5-longbench,2026-09-01T19:55:54.552944+08:00,longbench,bf16,auto,qwen-awq,0,passage_retrieval_en,49,retrieval,1.0,Paragraph 21,Paragraph 21,3818.2,af21fc17f681b4d3,12,12966,32,0,288576,無損基準,0,3,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193344-m5-longbench/bf16/server.log
20260901-193346-m5-longbench,2026-09-01T19:34:46.788470+08:00,longbench,fp8,fp8,qwen-awq,1,multifieldqa_en,0,qa_f1,0.769231,South West Ultras fan club.,The most active fan club is the South West Ultras.,500.2,1a1e2d6c3a8a75b8,50,1738,64,0,547744,靜態縮放、未校正,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193346-m5-longbench/fp8/server.log
20260901-193346-m5-longbench,2026-09-01T19:34:49.778492+08:00,longbench,fp8,fp8,qwen-awq,1,multifieldqa_en,1,qa_f1,0.0,"No, it is not necessary.",0,2717.4,b6589fc6ab0dc82c,1,11454,64,0,547744,靜態縮放、未校正,0,6,64,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193346-m5-longbench/fp8/server.log
20260901-193346-m5-longbench,2026-09-01T19:34:52.430816+08:00,longbench,fp8,fp8,qwen-awq,1,multifieldqa_en,2,qa_f1,0.060606,Low temperature scanning tunneling microscopy and spectroscopy (STM/STS).,The authors thank Ethan MinneP for fruitful calculations. The work of DBP by Spanish MinisteroEconomia y CompetETIVV (MINECO)P by the (LTC) QuantumChemPhysP from the BMBF-project WireControl (FKZ11ES2e1) and computing,2345.8,26c75b0155900531,217,8348,64,0,547744,靜態縮放、未校正,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193346-m5-longbench/fp8/server.log
20260901-193346-m5-longbench,2026-09-01T19:34:55.554056+08:00,longbench,fp8,fp8,qwen-awq,1,multifieldqa_en,3,qa_f1,0.0,Implantable Cardioverter Defibrillator (ICD) is a surgically implanted electronic device to treat life-threatening heartbeat irregularities.,,2861.9,da39a3ee5e6b4b0d,0,12069,64,0,547744,靜態縮放、未校正,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193346-m5-longbench/fp8/server.log
20260901-193346-m5-longbench,2026-09-01T19:34:57.791762+08:00,longbench,fp8,fp8,qwen-awq,1,multifieldqa_en,4,qa_f1,0.30303,The sides of the fuselage are sloped to create a conical section when the fuselage is formed.,"It seems like there the fuselage sides should to be sloped ("" from the firewall to the tailerons (the to form the fuselage box to be a "")",1981.2,a657092c68264666,137,7653,64,0,547744,靜態縮放、未校正,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193346-m5-longbench/fp8/server.log
20260901-193346-m5-longbench,2026-09-01T19:35:01.080035+08:00,longbench,fp8,fp8,qwen-awq,1,multifieldqa_en,5,qa_f1,0.15,It tends to suppress the Kondo effect.,"The presence of a superconductor can to the Kondo effect effect can is significantlyly affectsens the Kondo effectP,P with the temperature of the exchange mechanisms involved.. The proximity of the superconductor influences the Kondo effect by introducing newP^ temperatureP with the presence of a su",3021.3,fe19909e36ca5b15,312,10863,64,0,547744,靜態縮放、未校正,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193346-m5-longbench/fp8/server.log
20260901-193346-m5-longbench,2026-09-01T19:35:03.244572+08:00,longbench,fp8,fp8,qwen-awq,1,multifieldqa_en,6,qa_f1,0.0,"Electricity is used for transport, heating, lighting, communications, and computation.",,1896.3,da39a3ee5e6b4b0d,0,8252,64,0,547744,靜態縮放、未校正,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193346-m5-longbench/fp8/server.log
20260901-193346-m5-longbench,2026-09-01T19:35:04.227309+08:00,longbench,fp8,fp8,qwen-awq,1,multifieldqa_en,7,qa_f1,0.0,Vice Admiral.,,701.5,da39a3ee5e6b4b0d,0,3184,64,0,547744,靜態縮放、未校正,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193346-m5-longbench/fp8/server.log
20260901-193346-m5-longbench,2026-09-01T19:35:05.050049+08:00,longbench,fp8,fp8,qwen-awq,1,multifieldqa_en,8,qa_f1,0.125,They won their first game with a score of 15-3.,The Buckeyes' record for their season was 41--11.,554.4,c92cb9a9989cd4f0,49,2025,64,0,547744,靜態縮放、未校正,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193346-m5-longbench/fp8/server.log
20260901-193346-m5-longbench,2026-09-01T19:35:09.024474+08:00,longbench,fp8,fp8,qwen-awq,1,multifieldqa_en,9,qa_f1,0.0,"Vitamins K3, K4, and K5.", ,3715.5,b858cb282617fb09,1,14917,64,0,547744,靜態縮放、未校正,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193346-m5-longbench/fp8/server.log
20260901-193346-m5-longbench,2026-09-01T19:35:11.544756+08:00,longbench,fp8,fp8,qwen-awq,1,multifieldqa_en,10,qa_f1,0.0,"Yes, individual molecules of indeno[1,2-a]fluorene can switch between open-shell and closed-shell states by changing their adsorption site on the surface.",,2229.1,da39a3ee5e6b4b0d,0,9568,64,0,547744,靜態縮放、未校正,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193346-m5-longbench/fp8/server.log
20260901-193346-m5-longbench,2026-09-01T19:35:14.591036+08:00,longbench,fp8,fp8,qwen-awq,1,multifieldqa_en,11,qa_f1,0.0,3-D printing and software development.,"Based on the information provided,, Danny is the son who was been diagnosed with Autism Spectrum Disorder (AS has been been he he was 1 years 11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ",2768.5,163cca7dcc08f986,175,9914,64,0,547744,靜態縮放、未校正,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193346-m5-longbench/fp8/server.log
20260901-193346-m5-longbench,2026-09-01T19:35:14.968022+08:00,longbench,fp8,fp8,qwen-awq,1,multifieldqa_en,12,qa_f1,0.0,90 μg for women and 120 μg for men., ,95.8,b858cb282617fb09,1,14922,64,0,547744,靜態縮放、未校正,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193346-m5-longbench/fp8/server.log
20260901-193346-m5-longbench,2026-09-01T19:35:15.322404+08:00,longbench,fp8,fp8,qwen-awq,1,multifieldqa_en,13,qa_f1,0.0,"Watt, one joule per second.",,79.7,da39a3ee5e6b4b0d,0,8252,64,0,547744,靜態縮放、未校正,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193346-m5-longbench/fp8/server.log
20260901-193346-m5-longbench,2026-09-01T19:35:18.291642+08:00,longbench,fp8,fp8,qwen-awq,1,multifieldqa_en,14,qa_f1,0.0,Flexibility.," andwoot,1cru, andc 1 c 1c 1c 1c 1c 1c 1c 1c 1c 1c 1c 1c 1c 1c 1c 1c 1c 1c",2697.8,5a7c202411093c1a,74,9647,64,0,547744,靜態縮放、未校正,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193346-m5-longbench/fp8/server.log
20260901-193346-m5-longbench,2026-09-01T19:35:19.195884+08:00,longbench,fp8,fp8,qwen-awq,1,multifieldqa_en,15,qa_f1,0.0,Jacob C. Landau.,,633.0,da39a3ee5e6b4b0d,0,2902,64,0,547744,靜態縮放、未校正,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193346-m5-longbench/fp8/server.log
20260901-193346-m5-longbench,2026-09-01T19:35:21.275146+08:00,longbench,fp8,fp8,qwen-awq,1,multifieldqa_en,16,qa_f1,0.0,An unsupervised method based on the information bottleneck and contrastive learning.,,1814.1,da39a3ee5e6b4b0d,0,7922,64,0,547744,靜態縮放、未校正,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193346-m5-longbench/fp8/server.log
20260901-193346-m5-longbench,2026-09-01T19:35:24.094085+08:00,longbench,fp8,fp8,qwen-awq,1,multifieldqa_en,17,qa_f1,0.03125,Using the vacuum Einstein equation and the Baez-Bunn form.,"The document appears seems to be a mix-up of incomplete LaTeX formatting, and incorrect symbols,, and and incorrects symbols initial incorrect incorrect incorrect incorrect incorrect incorrect incorrect incorrect incorrect incorrect incorrect incorrect incorrect incorrect incorrect incorrect incorre",2552.1,b7b1e790ec1236e9,522,9030,64,0,547744,靜態縮放、未校正,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193346-m5-longbench/fp8/server.log
20260901-193346-m5-longbench,2026-09-01T19:35:26.746047+08:00,longbench,fp8,fp8,qwen-awq,1,multifieldqa_en,18,qa_f1,0.0,The water depth in the Greater Ekofisk Area is 70-75 meters.,,2396.0,da39a3ee5e6b4b0d,0,10197,64,0,547744,靜態縮放、未校正,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193346-m5-longbench/fp8/server.log
20260901-193346-m5-longbench,2026-09-01T19:35:27.843017+08:00,longbench,fp8,fp8,qwen-awq,1,multifieldqa_en,19,qa_f1,0.0,Other toxic products.,,851.5,da39a3ee5e6b4b0d,0,3877,64,0,547744,靜態縮放、未校正,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193346-m5-longbench/fp8/server.log
20260901-193346-m5-longbench,2026-09-01T19:35:28.750422+08:00,longbench,fp8,fp8,qwen-awq,1,multifieldqa_en,20,qa_f1,0.7,"Margaret Way was born in Brisbane and died in Cleveland, Queensland, Australia.","Margrett Way was born in Brisbane, Queensland, Australia.",650.4,e79928eea9e59d6a,57,2561,64,0,547744,靜態縮放、未校正,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193346-m5-longbench/fp8/server.log
20260901-193346-m5-longbench,2026-09-01T19:35:30.770561+08:00,longbench,fp8,fp8,qwen-awq,1,multifieldqa_en,21,qa_f1,0.0,L = 8 and L = 14.,Based on the information in the paper,1754.7,09c1266253a45e4a,37,7512,64,0,547744,靜態縮放、未校正,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193346-m5-longbench/fp8/server.log
